0,1
http://videolectures.net/sikdd2019_kavsek_mobility_data/,"Today we are used to being interconnected via our smartphones and having our phone location tracked by different apps. ICT technology enables real-time monitoring and processing the user location data from GPS coordinates of a phone. Based on observing the user mobility, Artificial Intelligence methods can be used to improve transportation, proactively provide mobility recommendations and acquire knowledge using the user context. This paper describes the application of machine learning algorithms on user mobility data to identify and understand potentially interesting events. The data for this research was collected from a sample of users consenting to be monitored through our in-house developed smart phone app. A pilot study that includes 227 users that were tracked over a period of 7 years yields fairly positive evaluation results in terms of predictive accuracy of identified events but succeeds in identifying exclusively “well-known” events related to users going to or coming from the office and/or lunch. This shows that machine learning methods can be a suitable choice for identifying events in mobility data but there is still room for improvement."
http://videolectures.net/sikdd2019_costa_health_news_bias/,"The impact of health-related news in today’s society is increasing as is the awareness of the globalization of the worlds’ habits and threats, and the impact on the continuous pursuit of a better quality of life. The risk of news media bias and the consequences it might have in the population is of great concern for public health, as are the available resources to identify the bias and further explore the news stories. In this paper we discuss several aspects, angles and perspectives on news media bias in the health domain, with a particular focus on digital epidemiology. We also present decision support tools developed to support decision makers in these explorations in the context of the MIDAS project, leveraging Big Data analytics to support decision making in public health. The presented resources provide health professionals with a global perspective on the worldwide news coverage of monitored health topics (such as, e.g., infectious diseases, mental health or childhood obesity), together with a workflow of tools allowing them to explore potential bias. Moreover, we discuss the specific challenges of news bias in the health domain, analyzing some typical examples, and using the Event Registry technology to further explore them. The exploration potential of the latter, in the health domain, is enhanced with the integration of an automated classifier based on MeSH Headings that allows researchers to explore the news using a similar workflow to that of exploring biomedical research in PubMed."
http://videolectures.net/sikdd2019_rozanec_multiple_sources/,"Demand is the amount of certain product required by buyers at a point in time. Demand forecasting tries to predict future demand based on available information. It is considered a key component of each manufacturing company since improvements on it translate directly to resources planning, stocks and overall operations. In the context of Industry 4.0, industry digitalization provides an everincreasing number of data sources which can be consumed to gain visibility over all operations and used to optimize different processes within it. This also opens new possibilities into the field of demand forecasting, where multiple data sources can be integrated to get timely data for accurate forecasts. We describe an efficient approach for demand forecasting for discrete components B2B industry. The proposed approach provides as good or better forecasts as logisticians for most months in six months period and achieves savings considering all test months period"
http://videolectures.net/sikdd2019_kojanec_seizure_detection/,"One third of all epileptic patients is resistant to medical treatment. The construction of machines, that would detect an imminent epileptic attack based on EEG signals, represents an efficient alternative, that would help to increase their quality of life. In this article we described the implementation of an automatic detection method, based on the signal of different frequency sub-bands, using topographic maps and deep learning techniques. We constructed an ensemble of five convolutional neural networks, to classify samples of each sub-band and chose the final decision by a majority voting. The ensemble obtained 99.20% accuracy, 96.48% sensitivity and 99.27% specificity when detecting seizures of one patient. Moreover, when the networks were trained with samples taken randomly from the inter-ictal intervals, we identified on 18 of 21 seizures some false positive classifications close to the seizure onset, thus anticipating the detection of the seizure. Such misclassifications did not occur when training was performed with samples taken within five minutes of the seizure onset."
http://videolectures.net/sikdd2018_novak_natural_language_processing/,"In education we can find millions of video, audio and text educational materials in different formats and languages. This variety and multimodality can impose difficulty on both students and teachers since it is hard to find the right materials that match their learning preferences. This paper presents an approach for retrieving and recommending items of different modalities. The main focus is on the retrieving and preprocessing pipeline, while the recommendation engine is based on the k-nearest neighbor method. We focus on educational materials, which can be text, audio or video, but the proposed procedure can be generalized on any type of multi-modal data."
http://videolectures.net/sikdd2018_novalija_relation_tracker/,"In this paper, we present Relation Tracker, a tool that tracks main entities [people and organizations] within each topic through time. The main types of relations between the entities are detected and observed in time. The tool provides multiple ways of visualizing this information with different scales and durations. The tool uses events data from Event Registry as a source of information, with the aim of getting holistic insights about the searched topic"
http://videolectures.net/sikdd2018_novalija_labour_market_domain/,"In this paper, we present a proposal for developing smart labour market statistics based on streams of enriched textual data and illustrate its application on job vacancies from European countries. We define smart statistics scenarios including demand analysis scenario, skills ontology development scenario and skills ontology evolution scenario. We identify stakeholders – consumers for smart statistics and define the initial set of smart labour market statistical indicators"
http://videolectures.net/sikdd2018_urbancic_transporation_mode_detection/,"This paper addresses transportation mode detection for a mobile phone user using machine learning and based on mobile phone sensor data. We describe our approach to data collection, preprocessing and feature extraction. We evaluate our approach using random forest classification with focus on feature selection. We show that with feature selection we can significantly improve classification scores."
http://videolectures.net/sikdd2018_jovanoski_anomaly_detection_approach/,"inter-connected, spanning over a range of computing devices. As software systems are being split into modules and services, coupled with an increasing parallelization, detecting and managing anomalies in such environments is hard. In practice, certain localized areas and subsystems provide strong monitoring support, but cross-system error-correlation, root-cause analysis and prediction are an elusive target. We propose a general approach to what we call Full-spectrum anomaly detection - an architecture that is able to detect local anomalies on data from various sources as well as creating high-level alerts utilizing background knowledge, historical data and forecast models. The methodology can be implemented either completely or partially."
http://videolectures.net/sikdd2018_costa_support_public_health/,"Today’s society is data rich and information driven, with access to numerous data sources available that have the potential to provide new insights into areas such as disease prevention, personalised medicine and data driven policy decisions. This paper describes and demonstrates the use of text mining tools developed to support public health institutions to complement their data with other accessible open data sources, optimize analysis and gain insight when examining policy. In particular we focus on the exploration of MEDLINE, the biggest structured open dataset of biomedical knowledge. In MEDLINE we utilize its terminology for indexing and cataloguing biomedical information – MeSH – to maximize the efficacy of the dataset."
http://videolectures.net/sikdd2018_koprivec_crop_classification/,"Efficient and accurate classification of land cover and land usage can be utilized in many different ways: ranging from natural resource management, agriculture support to legal and economic processes support. In this article, we present an implementation of land cover classiffication using the PerceptiveSentinel platform. Apart from using base 13 bands, only minor feature engineering was performed and different classiffication methods were explored. We report an F1 and accuracy score (80-90%) in range of state of the art when using pixel-wise classiffication and even comparable to time series based land cover  classiffication."
http://videolectures.net/sikdd2018_kostovska_machine_learning_datasets/,"With the exponential growth of data in all areas of our lives, there is an increasing need of developing new approaches for effective data management. Namely, in the field of Data Mining (DM) and Knowledge Discovery in Databases (KDD), scientists often invest a lot of time and resources for collec- ting data that has already been acquired. In that context, by publishing open and FAIR (Findable, Accessible, Interoperable, Reusable) data, researchers could reuse data that was previously collected, preprocessed and stored. Motivated by this, we conducted extensive review on current approaches, data repositories and semantic technologies used for annotation, storage and querying of datasets for the domain of machine learning (ML) and data mining. Finally, we identify the limitations of the existing repositories of datasets and propose a design of a semantic data repository that adheres to FAIR principles for data management and stewardship."
http://videolectures.net/sikdd2018_tolovski_data_mining_models/,"Semantic annotation provides machine readable structure to the stored data. We can use this structure to perform semantic querying, based on explicitly and implicitly derived information. In this paper, we focus on the approaches in semantic annotation, storage and querying in the context of data mining models and experiments. Having semantically annotated data mining models and experiments with terms from domain ontologies and vocabularies will enable researchers to verify, reproduce, and reuse the produced artefacts and with that improve the current research. Here, we first provide an overview of state-of-the-art approaches in the area of semantic web, data mining domain ontologies and vocabularies, experiment databases, representation of data mining models and experiments, and annotation frameworks. Next, we critically discuss the presented state-of-the-art. Further-more, we sketch our proposal for an ontology-based system for semantic annotation, storage, and querying of data mining models and experiments. Finally, we conclude the paper with a summary and future work."
http://videolectures.net/sikdd2018_kresz_prediction_model/,"We present a new model for probabilistic forecasting using graph-based rating method. We provide a \forward-looking"" type graph-based approach and apply it to predict football game outcomes by simply using the historical game results data of the investigated competition. The assumption of our model is that the rating of the teams after a game day correctly reflects the actual relative performance of them. We consider that the smaller the changing of the rating vector {contains the ratings of each team { after a certain outcome in an upcoming single game, the higher the probability of that outcome. Performing experiments on European foot- ball championships data, we can observe that the model performs well in general and outperforms some of the advanced versions of the widely-used Bradley-Terry model in many cases in terms of predictive accuracy. Although the application we present here is special, we note that our method can be applied to forecast general graph processes."
http://videolectures.net/sikdd2017_brank_wikipedia_concepts/,We describe an efficient approach for annotating a document with relevant concepts from the Wikipedia. A pagerank-based method is used to identify a coherent set of relevant concepts considering the input document as a whole. The proposed approach is suitable for parallel processing and can support any language for which a sufficiently large Wikipedia is available.
http://videolectures.net/sikdd2017_mladenic_news_events/,"In this work we investigate how news events can be used to predict the financial markets. Namely we built a time series model that includes features obtained from the news and investigated whether the changes in volume of traded shares can be predicted more accurately with this information. The time series model that was built is of an ARMA-GARCH type, because we wanted to account for any clustering of the volatility that is normal for the financial markets. The models were evaluated with the Akaike and Bayesian Information Criterion, while also being compared to the base-line model that did not include any features from the news. Overall our results show that there is an improvement in the model when the information from the news is used and hence show a promising avenue for future research work."
http://videolectures.net/sikdd2017_pita_costa_public_health/,"Real-time global media monitoring is nowadays an essential resource to public health. Multilingual capabilities can enrich this potential allowing a worldwide overview based on online news sources, blog posts or social media. In this paper we propose research topics related with the exploration text mining tools used to provide real-time global media monitoring in the context of health. We aim to understand how media can contribute to a better overview of health related and well being matters. With it we shall also identify open research questions that motivate further technological development to better fit the needs, interests and workflow of public health professionals."
http://videolectures.net/sikdd2017_kladnik_topic_profiles/,"Audience segmentation is often applied on Web portals to gain insights into the audience, support targeted marketing and in general provide on-line recommendations to the users. We propose an approach to audience segmentation that is based on using machine learning on topic profiles of the visited content. Our preliminary experiments on a small sample of log-data show that the proposed approach is promising and the proposed combination of features capturing short term and long-term user interest gives better results than using only the short-term interests of the user."
http://videolectures.net/sikdd2017_herga_detail_records/,"Data collected from mobile phones can be used to uncover underlying social network dynamics and individual's behavioral patterns. Based on a Call Details Records dataset, we build a weighted, directed network and analyze it's properties. In addition to node-level network measures we extract an extensive consumption and mobility-based feature set. We show that extracted network and consumption features can be used to model individual's risk profile."
http://videolectures.net/sikdd2017_novak_skill_demand/,"Todays job market demand from the job seekers to continuously learn new skills. When applying for a job position one must have the required skill set. If the applicant is missing a skill it can be learned by attending a course. Finding the appropriate courses can be tedious but necessary work to be up-to-date with the job market demand. In this paper, we present a dashboard which connects the job market skill demand with the courses that give the required skill knowledge. We developed a pipeline for continuous crawling of job postings and courses which feeds the dashboard with the appropriate data. The dashboard allows searching by keywords and returns relevant job postings, courses and basic statistics relevant to the given search query."
http://videolectures.net/sikdd2017_skraba_execution_anomalies/,"Anomaly detection (a.k.a. outlier detection) is the identification of events that do not conform to an expected pattern in a dataset. When applied to monitoring modern, complex IT systems, it keeps track of a plethora of incoming data streams. This paper provides an approach that uses the lowest and most unstructured source of data related to an IT system - the raw system log files. Several versions and parametrizations of basic building blocks will be presented to show how different types of anomalies can be extracted from the data. Several experiments on synthetic as well as real-world data show effectiveness of the algorithm. Special care is taken to keep the model and the resulting alerts interpretable - since detecting an error without a meaningful explanation about its details is of limited use to end user (the results need to be actionable)."
http://videolectures.net/sikdd2017_kenda_higgs_boson/,"Real-time classification of events in high energy physics is essential to deal with huge amounts of data, produced by proton-proton collisions in ATLAS detector at Large Hadron Collider in CERN. With this work we have implemented a triggering mechanism method for saving relevant data, based on machine learning. In comparison with the state of the art machine learning methods (gradient boosting and deep neural networks) shortcomings of Support Vector Machines (SVM) have been compensated with extensive feature engineering. Method has been evaluated with special metrics (average median significance) suggested by the domain experts. Our method achieves significantly higher precision and 8% lower average median significance than the current state of the art method used at ATLAS detector (XGBoost)."
http://videolectures.net/sikdd2017_pita_costa_data_analysis/,"Networks are important representations in computer science to communicate structural aspects of a given system of interacting components. The evolution of a network has several topological properties that can provide us information on the network itself. In this paper, we present a methodology to compare the the topological characteristics of the evolution of a network, encoded into a (persistence) diagram that tracks the lifetimes of those features. This will enable us to classify the evolution of networks based on the distance between the diagrams that represent such network evolution. In that, we also consider complex vectors that bring a complementary perspective to the distance-based classification that is closer to the computational methods, aims to enhance the computational efficiency of those comparisons, and that is by itself a source of open research questions."
http://videolectures.net/sikdd2017_kocbek_mortality_prediction/,"Numerous severity assessment scores for estimation of in-hospital mortality in Intensive Care Unit (ICU) have been developed over the last 40 years. In this study, we predicted 1-month mortality in chronic kidney disease (CKD) patients using the open Medical Information Mart for Intensive Care III (MIMIC III) database. Additionally, we observed the improvement in predictive performance and interpretability of the baseline model used in ICUs to a more complex model using simple features such as unigrams or bigrams, as well as advanced features extracted from textual nursing notes. For the latter, MetaMap extraction tool was used to extract medical concepts based on the Unified Medical Language System (UMLS) terminology. We used a logistic regression based classifier, built using Simplified Acute Physiology Score II (SAPS II), age and gender, as a baseline model. The baseline model was then compared to regularized logistic regression based classifier built using simple and more complex additional features. The Area Under the ROC Curve (AUC) results for the baseline predictive performance improved from of 0.761 to 0.782 when frequency of unigrams and bigrams were used to build the model. In a similar scenario, where unigram and bigram frequency was replaced with Term Frequency–Inverse Document Frequency (TF-IDF) based feature values, AUC further increased to 0.786. This paper represents an opportunity in extracting new knowledge in the form of unigrams, bigrams or concepts extracted from textual notes accompanied by regression coefficient values that can be interpreted as relations between the features and the outcome. The combination of both can provide added value in decision support systems in ICU departments, where data is collected in electronic medical records (EMRs) in real-time."
http://videolectures.net/sikdd2016_choloniewski_slovene_media/,"We present results of a study on usage of text similarity measures based on co-occurrence of words and phrases to classify a relation between a pair of news articles (i.e. no relation, both based on a common source, one based on the other). For each Slovenian article written in Slovene and published online on 27th June 2016, we found the most similar release from the Slovenian Press Agency (STA) database to obtain a list of candidate article-source pairs. Four experts from STA were asked to score the pairs, and their annotations were used to train classifiers and evaluate their accuracy."
http://videolectures.net/sikdd2016_kladnik_website_visit_logs/,"This paper provides three use-cases of combining website visit logs with user segment data, website content and stock volume data. The use-cases provide concrete examples showcasing how to derive insights into behavior of users on the website. We also present how to efficiently derive required data using MapReduce technique, and implement the use-cases using QMiner data analytics platform."
http://videolectures.net/sikdd2016_novak_videoLectures/,"This paper presents learning analytics tools for visual and statistical analysis of data from a portal of video lectures. While learning analytics methods traditionally deal with measurement, collection and analysis of data about learners with an aim of improving the learning process, our solutions are targeted at viewers of VideoLectures.NET. The novel VideoLectures Learning Analytics Dashboard and Lecture Landscape tools allow observing, searching and analyzing viewer behavior and, at the same time, efficiently present the information from the portal to the viewers."
http://videolectures.net/sikdd2016_pita_costa_aquaculture/,"The specific challenges in aquaculture today reveal needs and problems that must be addressed appropriately and in sync with the most recent optimization methods. It is now the time to bring the techniques of aquaculture to a new level of development and understanding. In that, one must consider the state of the art methods of statistics and data mining that permit a deeper insight into the aquaculture reality through the collected datasets, either from daily data or from sampling to sampling data. This must also be tuned to the expert knowledge of the fish farmers, their procedures and technology in use today. In this paper we review the state of the art of data analytics methodology in aquaculture, the data available deriving from the procedures characteristic to this business, and propose mathematical models that permit a deeper insight on the data. We also address the data unknowns and strategies developed that will contribute to the success of the business, leading to discover valuable information from the data that can be made usable, relevant and actionable."
http://videolectures.net/sikdd2016_senozetnik_clustering_methods/,"Tracking a person, an animal, or a vehicle generates a vast amount of spatio-temporal data, that has to be processed and analyzed differently from ordinary data generally used in knowledge discovery. This paper presents existing spatiotemporal clustering algorithms, suitable for such data and compares their running time, noise sensitivity, quality of results and the ability to discover clusters according to nonspatial, spatial and temporal values of the objects."
http://videolectures.net/sikdd2016_urbancic_accelerometer_readings/,"This paper describes a method for automatic transportation mode detection based on smartphone sensors. Our approach is designed to work in real-time as it only requires 5s of sensor readings for the detection. Because we used accelerometer instead of GPS signal it uses less battery power and is therefore more user and phone-friendly. For the mode detection we use multiple support vector machine models which enable us distinguishing between multiple modes (bus, train, car). Before the classification, raw measurements are preprocessed in order to cancel out the constant acceleration that is caused by the force of gravity. The results of the paper are promising and are based on the collected training data from approximately 20 hours of driving on trains and public buses in Ljubljana."
http://videolectures.net/sikdd2016_herga_modeling_probability/,"Creditors carry the risk of their clients not meeting their debt obligations. In the literature, these events are often referred to as default events. These can be modeled for each company through a probability of default (PD). Measures can be taken to limit the default risk: in this paper we focused on credit limit. Firstly, we predict PD of a company using a logistic regression model, based on publicly available financial data. Secondly, we effectively find an optimal portfolio under risk aversion constraints and show how variation of inputs affects the results."
http://videolectures.net/sikdd2016_fuart_innovation_funding_programmes/,"This paper gives an introduction to the European Programme for Internet Innovation and the needs for advanced analytical techniques in assessment of the socio-economic impact of funded projects. A technical overview and architecture of developed IT tools follows. Broadly, two set of tools were explored. (1) An on-line assessment environment that provides programme managers and companies with feedback about their potential socio-economic impact. For this set of tools the emphasis is on visualisation techniques, therefore a detailed rationale and scientific background for those is provided with usage examples. (2) Statistical modules for identification of funding approaches that, potentially, provide best results (”best practices”) have been developed and applied to available data. Through one use-case we have shown that the proposed IT system is useful in measuring the impact of innovation funding programmes, detecting good management practices and giving support to funded projects. The whole system has been published on a public repository with an open source license, giving opportunity to re-use, customize and integrate the reporting system into other impact assessment environments."
http://videolectures.net/sikdd2015_belyaeva_pursuit_news/,"The paper addresses a problem of pursuit of journalistic news values, more specifically frequency, threshold and proximity through various text mining methods is presented. We illustrate how text mining can assists journalistic work by finding ideological, often orthodox news values of different international publishers across the world news that contribute to ubiquitous news bias. Our experiments on selected publishers and on news about Apple’s launch of new iPhone 6 and Apple Watch confirm that journalists still follow some of the well known journalistic values."
http://videolectures.net/sikdd2015_gubiani_mining_literature/,"In this paper we demonstrate how literature mining can support experts in biomedicine on their way towards new discoveries. This is very important in complex, not yet sufficiently understood domains, where connections between different sub-specialities and fields of expertise have to be connected to fully understand the phenomena involved. As a case study, we present our preliminary literature mining work in the domain of ageing. The results confirm very recent discoveries about connections between diet and degenerative diseases, and indicate some concrete directions for further research needed to reveal the connections between microbiota and Alzheimer disease."
http://videolectures.net/sikdd2015_eftimov_bakery_products/,"In this paper, we present the analytical results of the ingredients matching in bakery products. We collected recipes from a free recipes web site and the main goal was to find association rules between the recipes’ ingredients. For this purpose we applied an Apriori algorithm and various visualization techniques to represent the discovered association rules. The paper covers: data extraction, data preprocessing, association rules and visualization of the results during this work"
http://videolectures.net/sikdd2015_zajec_ngram_collection/,"This paper presents an efficient indexing technique suitable for indexing large n-gram collections with an emphasis on full wildcard query support and speed efficiency. Further we used this technique in building the n-gram search engine, on top of Google’s Web 1T 5-gram collection, whose advantages are interactive querying and fast result retrieval with tradeoff on higher memory consumption."
http://videolectures.net/sikdd2015_rei_event_detection/,"We present two methods for event detection in Twitter using an event knowledge base. The knowledge base used contains world events reported in the media that we identify as multi-lingual clusters of mainstream news stories. Given this fact, we reduce the problem of event detection to matching tweets to mainstream news stories. The first method consists of using URLs to mainstream news sites present in tweets and in the knowledge base. We use this method to build a supervised corpus of tweets and then create and evaluate a supervised classifier as our second method. Experimental evaluation on real-world data shows that the proposed methods perfom well on our dataset"
http://videolectures.net/sikdd2015_panov_ontodm_ontology/,"This paper presents the first steps towards integrating concepts from the field of network analysis into the OntoDM ontology of data mining concepts. We have performed an extensive analysis of different subfieds of network analysis to provide a broad overview of the variety of tasks and algorithms that are encountered in the field. The main part of this work was to categorize the tasks and algorithms into a hierarchy that is consistent with the structure of OntoDM and which can systematically cover as many aspects of network analysis as possible. This work is a first step in the direction of OntoDM becoming an ontology that systematically describes not only data mining, but also network analysis. We believe that this work will encourage other researchers working in the filed to provide additional insight and further improve the integration of this field into OntoDM."
http://videolectures.net/sikdd2015_stopar_multiscale_methodology/,"This paper presents a novel, multi-scale, framework, for the simultaneous analysis of multiple data streams, called StreamStory. The framework models the data streams as a hierarchical Markovian model by automatically learning states and transitios, and aggregating them into a hierarchy of Markov chains. This approach aims to compensate the gap between lowlevel streaming observations and high-level output/alerts which provide a value for higher levels of streaming data analysis, like inference and prediction, and provides ground for qualitative interpretation of the data."
http://videolectures.net/sikdd2015_valmarska_inverted_heuristics/,"In rule learning, rules are typically induced in two phases, rule refinement and rule selection. It was recently argued that the usage of two separate heuristics for each phase—in particular using the so-called inverted heuristic in the refinement phase—produces longer rules with comparable classifi- cation accuracy. In this paper we test the utility of inverted heuristics in the context of subgroup discovery. For this purpose we developed a DoubleBeam subgroup discovery algorithm that allows for combining various heuristics for rule refinement and selection. The algorithm was experimentally evaluated on 20 UCI datasets using 10-fold double-loop cross validation. The experimental results suggest that a variant of the DoubleBeam algorithm using a specific combination of refinement and selection heuristics generates longer rules without compromising rule quality. However, the DoubleBeam algorithm using inverted heuristics does not outperform the standard CN2-SD and SD algorithms."
http://videolectures.net/sikdd2015_kenda_energy_scenarios/,"Fusing heterogeneous multivariate data in stream mining scenarios is a demanding task. Successful fusion requires a wellthought approach. We propose the use of a stream processing engine (SPE) that enables implementation of all the needed methods and ensures almost real-time responsiveness of the system. In the paper we propose an infrastructure that is able to receive data from various heterogeneous sources (static properties, weather data and forecasts, other forecasts, and primarily sensor data). In the implementation of the proposed infrastructure we address issues related to the heterogeneous nature of the data, like different frequency, different update interval, and different nature of the data. The pipeline was used to prepare stream prediction models for five different energy-related use cases, which include public buildings, a thermal plant production, university campus buildings, and EPEX energy spot market prices alongside the total traded energy."
http://videolectures.net/sikdd2015_moraru_forecasting_sales/,"Smart cities are an important topic in today’s research problems, with high impact in many domains from economy to transportation, health and living style. The problem addressed in this paper is that of sales forecasting for a specific category of products. We present the results of three regression algorithms, applies on real live data, for predicting the cumulative hourly sales of petrol. The prediction is made for three short term intervals, of 1, 4, and 8 hours into the future. A study has also been conducted in order to identify the amount of historical data required for optimal results."
http://videolectures.net/sikdd2015_costa_topological_data/,"Influenzanet is a system to monitor the activity of influenza-like-illness [ILI] with the aid of internet volunteers. Topological data analysis [TDA] examines the structure of data and contributes to the development of medicine, studying properties of a continuous space by the analysis of a discrete sample of it. Using TDA we analyze the topology of Influenzanet data identifying noise and distinguishing higher dimension features. This is done both in terms of the overall structure of a disease as well as its evolution. It provides a way to test agreement at a global scale arising from standard local models. We also compare this qualitative method to other quantitative methods such as Fourier analysis or dynamical time warping [DTW]."
http://videolectures.net/sikdd2015_breskvar_alzheimer_patients/,"This paper presents experiments with Predictive Clustering Trees that uncover several subpopulations of the Alzheimer’s disease patients. Our experiments are based on previous research that identified the everyday cognition as one of the most important testing domains in the clinical diagnostic process for the Alzheimer’s disease. We are investigating which biological features have a role in the progression of the disease by observing behavioral response of the patients and their study partners. Our dataset includes 342 male and 317 female patients from the ADNI database that are described with 243 clinical and biological attributes. The resulting clusters, described in terms of biological features, show behavioral and gender specific differences between clusters of patients with progressed disease. These findings suggest a possibility that the Alzheimer’s disease is manifested through different biological pathways."
http://videolectures.net/sikdd2014_hruschka_labeling_facts/,"Never-Ending Language Learner (NELL)1  is a computer  system that runs 24/7, forever, learning to read the web.  extract (read) more facts from the web, and integrate these  into its growing knowledge base of beliefs; and ii) learn to  read better than yesterday, enabling it to go back to the text  it read yesterday, and today extract more facts, more  accurately. This system has been running 24 hours/day for  over four years now. The result so far is a collection of 70  million interconnected beliefs (e.g., servedWith(coffee,  applePie), isA(applePie, bakedGood)), that NELL is  considering at different levels of confidence, along  with hundreds of thousands of learned phrasings,  morphological features, and web page structures that NELL  uses to extract beliefs from the web2 ."
http://videolectures.net/sikdd2014_rei_large_scale/,"We present a semi-automatic data exploration and  organization tool. The system integrates machine learning  and text mining algorithms into an simple user interface and  a Client/Server architecture. The main features of the  systems include unsupervised and supervised methods for  concept suggestion, visualization and ability to make both  data and methods available to other applications as a  service."
